Company name,Ad description,Month
Starbucks ,"For hot and cold drinks, here are our newest coffee mugs from the Spring Collection! Thanks to the multi-faceted lid, you can choose the lid face that best suits your drink. Get it today, available for a limited time!
",March
Starbucks ,"Hot or cold, we've got you covered with this awesome Spring collection tumbler! 
The dual lid allows you to change it up depending on your beverage of choice. 

Get yours today, while you still can!",March
Starbucks ,Did you notice our collection of mugs for spring? ??We have something to suit every taste! Get it todaY,March
Starbucks ,Have you spotted our Spring merchandise collection yet? ?? We have an option for every mood! ,March
Starbucks ,quench your thirst with sweet and delicious taste!  breeze_lemon_mint_strawberry is the perfect refreshing drink for the season beautiful_spring_feeling???? ,March
Starbucks ,Quench your thirst with a sweet and zingy burst! ???? Our #StrawberryLemonMintBreeze is this season's go-to refresher. #SpringSensations #GoodVibrations,March
Starbucks ,"Frappuccino® coffee + dolce de leche sauce + whipped cream + caramel drizzle = irresistibly delicious! #SenseofSpringTry 
Try the Frappuccino® Dolce de Leche Frappuccino ! today",March
Starbucks ,"Frappuccino® Roast coffee + Dulce De Leche sauce + whipped cream + caramel drizzle = Dulce deliciousness! ?? #SpringSensations #GoodVibrations
Get your Dulce de Leche Frappuccino® today!",March
Starbucks ,Croissant filled with thyme and cheese topped with sesame seeds and thyme flakes. Try the cheese and thyme twist for breakfast today!  beautiful_spring_feeling,March
Starbucks ,Flaky twisted croissant filled with zaatar and mixed cheese topped with sesame seeds and zaatar flakes. Get your Cheese & Zaatar Twist for breakfast today! #SpringSensations #GoodVibrations,March
Starbucks ,Enjoy our range of reusable coffee mugs from the Spring Collection! Did you ? Get it,March
Starbucks ,"Stack it up with our reusable Spring pack of tumblers! 

Have you got yours yet?",March
Starbucks ,"Freshen up properly with Breeze Lemon Mint! #beautiful_spring_feeling???? 
Translate Tweet",March
Starbucks ,Refresh your tastebuds with a Lemon Mint Breeze now! ???? #SpringSensations #GoodVibrations,March
Starbucks ,what do you prefer? Starbucks Blonde® Roast ??am  Signature Roast. #Great Balance #StarbucksBlond,April
Starbucks ,What's your go-to? Starbucks Blonde® Roast ?? or ?? Signature Roast.,April
Starbucks ,"On the occasion of the blessed month of Ramadan, we wish you and your loved ones #Ramadan_Kareem , may God bring it back to us and you in Yemen and blessings",April
Starbucks ,Wishing you and your loved ones a #RamadanKareem ??,April
Starbucks ,The return of the #Ramadan cups with a new look!? Share your special Ramadan moments with our Ramadan cups using the hashtag #Ramadan_cups_Starbucks,April
Starbucks ,Our #Ramadan cups are back with a new look!? We want to see your Ramadan moments with us - tag us in a photo with your Starbucks Ramadan cups and use the hashtag ,April
Starbucks ,Enjoy a handcrafted coffee experience with Cold Broo's selection during the month of #Ramadan ! ??Cold Brow with Salted Caramel Cream or Cold  . Brow Latte - the choice is yours,April
Starbucks ,"Immerse yourself in our handcrafted, slow-steeped Cold Brew Range this #Ramadan! ?? Salted Caramel Cream Cold Brew or Cold Brew Latte – the choice is yours.",April
Starbucks ,"Did you know that #ColdBrow is hand brewed in small batches daily, slowly steeped in cold water for 20 hours, without heat, and made with carefully selected coffee beans for a smooth tastE",April
Starbucks ,"Did you know that our #ColdBrew is handcrafted in small batches daily, slow-steeped in cool water for 20 hours, without touching heat and made from our custom blend of beans grown to steep long and cold for a super-smooth flavour?",April
Starbucks ,"Enjoy every moment with the new Frappuccino®.Forget-Me-Not, available with a light hint of vanilla, and the refreshing taste of lemon. And that's not all, get a FREE reusable mug with every bulk purchase! #starbucks # frapuccino #starbucks#make the difference",April
Starbucks ,"Savour every moment with our new Forget-Me-Not Frappuccino®, with a subtle and familiar hint of vanilla, or a zesty citrus note.?
 
And that's not all, get a free spring themed reusable cup? with every purchase of Grande size! #StarbucksFrappuccino #MakeTheChange",April
Starbucks ,It's time for Ramadan Fawazeer!??? Share with us in the comments your answer to this riddle and we will answer ??your correct answer. Take a picture after breakfast at your favorite #Starbucks and tag us for a chance  to be featured on our page,April
Starbucks ,"It's riddle time! ?? ? Comment below with your answer to this riddle, and we will reply??when you get it right. Snap a photo at your favourite #Starbucks store after iftar and tag us, for a chance to be featured on our feed. #Ramadan #Ramadan2022",April
Starbucks ,Earth Day is every day at Starbucks!? Join us in making a difference toward a more sustainable planet with a reusable mug. #Starbucks #InternationalEarthDay #Make a Difference?? ,April
Starbucks ,"Earth Day is every day at Starbucks!?

Join us in making a difference towards a more sustainable planet by using a reusable cup. ?? #Starbucks #EarthDay #MakeTheChange",April
Starbucks ,"Can you solve this puzzle? Share your answer with us in the comments and ??we will answer ??your correct answer. Take a picture after breakfast at your favorite #Starbucks and tag us for a chance to be featured on our page . #Ramadan #Ramadan 2022 
Translate Tweet ",April
Starbucks ,"Can you solve this riddle? Let us know your answers in the comments section below??and we will reply ?? when you get it right. Snap a photo at your favourite after iftar #Starbucks store and tag us, for a chance to be featured on our feed. #Ramadan#Ramadan2022 ",April
Starbucks ,Dress up in spring clothes and enjoy the special atmosphere of spring!,March 
Starbucks ,welcome to#beautiful_spring_feeling! ??,March 
Starbucks ,The perfect way to celebrate Eid Al Fitr... the delicious Starbucks Maamoul! Try it today with your favorite #ColdBrow .,May
Starbucks ,Nothing says Eid like a deliciously sweet Maamoul Cookie! Pair yours with smooth and handcrafted #ColdBrew today.,May
Starbucks ,Eid Mubarak!?? Which is the first Starbucks coffee shop you will visit to celebrate Eid Al Fitr? We will be waiting for you to share the joy of Eid!  #Starbucks #Eid_Mubarak # EidAl-Fitr ,May
Starbucks ,"Eid Mubarak! ??
Which is the first Starbucks store you will be visiting this Eid? We can't wait to celebrate Eid with you! #Starbucks#EidMubarak#EidAlFitr  ",May
Starbucks ,"Indulge your senses with the wonderful flavor of summer, and taste the refreshment that you love with summer and its moments... Drown in layers full of flavor and taste with the new Frappuccino® Caramel Mocha! Get it now and share the summer moments with us. #StayBox22",May
Starbucks ,"Make your summer the way you are and live the freshness with the refreshing flavors of #Breeze with lemon and mint #Starbucks_Summer22?  Enjoy it today in all Starbucks cafes, and car orders and delivery services",May
Starbucks ,"Keep cool this Summer with the refreshing flavours of a #LemonMintBreeze . #StarbucksSummer22 ?
Get yours today from Starbucks stores, drive-thru and delivery.",May
Starbucks ,"We are proud to be the literary partner of the Ministry of Culture, and we are pleased to announce the first #coffee_and_symposium series , where we connect our rich Arab literary culture with the communities around us. # Literary _ Partner # Literary _ Publication _ and Translation Authority # 
",June
Dunkin Donuts,Dunkin' Understands You.. Cappuccino & Donut Show ????,March
Dunkin Donuts,3 for you 3 for those who console you ????,March
Dunkin Donuts,"Super charge provides you with the energy you need ??
Try adding it to your coffee for only 3 riyals! ??",March
Dunkin Donuts,Your money is in Tawila.. Our show continues and welcome to Weekend ????,March
Dunkin Donuts,12 donuts of your choice to sweeten Fridays,March
Dunkin Donuts,"Maliha, her plan is to adjust the coffee at home, so that
you can cook, and what is your plan? ????",March
Dunkin Donuts,"Starting your week with a super charge makes a difference ??
Try adding it to your coffee for only 3 riyals! ??",March
Dunkin Donuts,"With the donut offers, we advise you to try the new Oreos ????",March
Dunkin Donuts,"In the solution and travel.. heat and winter by land and sea, cyclists and horses.. Dunkin with you ??",March
Dunkin Donuts,appuccino show with donut Yazid Al Rayeq Rogan ????,March
Dunkin Donuts,"A show that sweetens your day ??
The latte and donut you love ??",March
Dunkin Donuts,"This time, she gets focused ?? Where is the drink that
is repeated under two numbers? ????",March
Dunkin Donuts,"Dunkin' Super Charge completes your activity ??
Try adding it to your coffee for only 3 riyals!??",March
Dunkin Donuts,"Our beloved people of Riyadh ??
Our new branch on National Guard Street awaits you from tomorrow ??",March
Dunkin Donuts,Save and enjoy new types of donuts ??,March
Dunkin Donuts,Donut Champions League .. Who is nominated to win? ??,March
Dunkin Donuts,Weekend sponsored by Latte and Donut Show ????,March
Dunkin Donuts,Tag someone you want to do without an occasion ????,March
Dunkin Donuts,Dunkin' Oreo Donut Family ????,March
Dunkin Donuts,"The show that chooses you doesn't confuse you ??
All the donuts you want are normal or fancy in one box ??",March
Dunkin Donuts,"Do not electrify, but correct ??
Try adding to your coffee for 3 riyals! ??",March
Dunkin Donuts,Our delicious offer of latte and donuts saves your appetite ????,March
Dunkin Donuts,"If you had a button, how many times would you press it per day? ??",March
Dunkin Donuts,"Our beloved people of Taif, the bride of the resorts ??
Welcome to our new branch in Al-Jal neighborhood, from tomorrow you will enlighten us ??",March
Dunkin Donuts,Holiday activities matched by Dunkin' offers ????,March
Dunkin Donuts,A listener on vacation and no honorable employee.. Our show continues and I am excited to see you ????,March
Dunkin Donuts,"If your job increases.. Increase your caffeine ????
Try adding a super charge to your coffee for only 3 riyals??",March
Dunkin Donuts,"Thursday at Maliha for donuts ???? And what are you ready for
Thursday ???",March
Dunkin Donuts,Delicious donut options don't end with an offer to sweeten your gatherings ????,March
Dunkin Donuts,"Missed the shows?
This is the mystery of our show, who can solve it??",March
Dunkin Donuts,"For our mothers and future mothers ??
Free coffee awaits you on #InternationalMothersDay Greetings to you in all Dunkin' Saudi branches ????",March
Dunkin Donuts,"Try the #InternationalMothersDay donut with the legendary custard taste ??
and celebrate it with your six beloved ones ??",March
Dunkin Donuts,"Oh first and last love ??..coffee tomorrow for
our mothers and future mothers in all branches of Dunkin Saudi Arabia
?? #InternationalMothersDay",March
